"Cleanup ID",Zone,State,Country,Latitude,Longitude,"Cleanup Type",Environment,"Cleanup Date","Group Name",Adults,Children,People,Pounds,"Distance mi","Area mi","# of bags","Grocery bags (plastic)","Other bags (plastic)","Beverage bottles (glass)","Beverage bottles (plastic)","Beverage cans","Beverage sachets/pouches","Bottle caps (metal)","Bottle caps (plastic)","Cigarette butts","Cups, Plates (foam)","Cups, Plates (paper)","Cups, Plates (plastic)","Food containers (foam)","Food containers (plastic)","Food wrappers (candy, chips, etc.)","Lids (plastic)","Straws/stirrers (plastic)","Utensils (plastic)","Lines, nets, traps, ropes, etc.","Foam dock pieces","Appliances (refrigerators, washers, etc.)","Construction materials",Tires,"6-Pack holders","Foam packaging","Other plastic bottles (oil, bleach, etc.)","Strapping bands",Balloons,Clothing,E-cigarettes,"Electronic waste (phones, batteries)","Footwear (shoes/slippers)","Paper bags","Tobacco products (lighters, cigar tips, wrap)",Toys,"Other plastic waste","Other waste (metal, paper, etc.)",Condoms,"Cotton bud sticks (swabs)",Diapers,"Gloves & masks (PPE)",Syringes,"Tampons & applicators","Plastic/foam pieces","Fishing buoys, pots & traps","Fishing net & pieces","Fishing line (1 yard/meter = 1 piece)","Rope (1 yard/meter = 1 piece)","Other plastic/foam packaging","Tobacco packaging/wrap","Cigar tips","Cigarette lighters",Fireworks,"Other tobacco (packaging, lighter, etc.)","Foam pieces","Glass pieces","Plastic pieces","Total Items Collected"
339287,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845956089883,4.737893525082,land,inland,2024-09-24,TOMRA24,4,,4,16.23,0.59,0.00,,,,1,,,,2,,273,1,,,,,3,,,,,,,,,,21,,3,,,,,,,,,29,74,,1,,,,,1,,,,,,,,,,,,,,409
339288,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845924241549,4.725450905597,land,inland,2024-09-24,tomra24,3,,3,32.17,0.12,0.00,,4,6,8,11,83,,4,2,7,6,1,3,,1,42,3,,,,,,,1,,1,2,2,,,,,1,,4,1,,9,,,,,,,9,,,,,,,,,,,,,,211
339290,"Limburg, Belgium","Flanders, Belgium",Belgium,50.945136451477,5.2288681605089,land,inland,2024-09-24,"Marina en Richard",1,,1,1.01,0.00,0.00,,2,1,,4,5,1,1,,15,,,,,,1,,,,,,,,,,,,,1,,1,,,1,,,,3,,,,,,,11,,,,,,,,,,,,,,47
339393,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845728447207,4.7379316895552,land,inland,2024-09-24,"tomra 24",1,,1,3.56,0.01,0.00,,1,,2,1,2,1,1,,2,,,,,,10,,,,,,,,,,10,,4,,,,,,,,,1,8,,,,,,,,,,,,,,,,,,,,,43
342700,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.8798599,4.4727755,land,inland,2024-10-22,ccbe,1,,1,0.01,0.00,0.00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342703,"East Flanders, Belgium","Flanders, Belgium",Belgium,51.289897305979,4.2717198915937,land,saltwater,2024-10-22,"EUR - DPW - 20/09/2024",60,,60,166.40,10.00,0.00,,5,11,5,41,20,10,2,21,54,1,,2,4,,52,,,,,,,55,,,,2,3,,2,,,,,,2,10,59,,,,,,,101,,,,,,,,,,,,,,462
342893,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.9095358,4.3546661,land,inland,2024-10-25,ccbe,10,,10,61.38,0.00,0.00,,55,51,30,45,80,19,12,18,44,3,4,6,17,9,36,,3,,,,,1,1,,3,6,2,2,1,2,1,1,58,6,1,27,10,,1,,,,,89,,,,,,,,,,,,,,644
343630,"West Flanders, Belgium","Flanders, Belgium",Belgium,51.312415708981,3.1339490187588,land,saltwater,2024-11-07,"Beach DR Birders South",2,,2,1.00,0.50,0.00,,,,,,,,,,,,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,1000,,,,,,,,,,,,,,1020
367407,"East Flanders, Belgium","Flanders, Belgium",Belgium,51.058434198521,3.7193690305733,land,inland,2025-04-25,matsenSimon,1,,1,4.00,0.16,0.00,,15,2,2,13,9,,16,4,18,3,1,3,2,,13,11,3,3,,,,,,1,1,,1,,1,,,,1,4,,1,1,,,,1,,,31,,,,,,,,,,,,,,161
368668,"East Flanders, Belgium","Flanders, Belgium",Belgium,51.060507595539,3.7192121241242,land,inland,2025-05-09,"kfc kippenb",2,,2,3.40,0.00,0.00,,1,3,1,31,17,5,7,5,40,9,2,7,1,,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,136
371439,"East Flanders, Belgium","Flanders, Belgium",Belgium,51.082188333333,3.8332283333333,land,inland,2025-06-14,"paco senne",1,,1,8.26,0.00,0.00,,,,,2,1,,13,4,1,,,,,,1,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25
372974,"Ixelles, Belgium","Brussels, Belgium",Belgium,50.816344166659,4.3651001340191,land,inland,2025-06-30,test,1,,1,45.00,0.00,0.00,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374785,"West Flanders, Belgium","Flanders, Belgium",Belgium,50.852711769525,2.8895357848537,land,inland,2025-08-04,,1,,1,0.54,0.00,0.00,,,,,4,6,1,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15
376069,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845456280188,4.7374229488559,land,inland,2025-09-04,TOMRA25,1,,1,4.84,0.00,0.00,,1,12,1,4,7,7,2,2,2,1,7,3,,2,23,,,,,,,,,,1,5,,,2,,,,3,,,2,,,,,,,,13,,,,,,,,,,,,,,100
376070,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.84595248,4.73745608,land,inland,2025-09-04,TOMRA25,3,,3,16.73,0.57,0.00,,1,4,,1,5,,3,1,19,,1,2,,2,,,2,,,,,4,,,6,,5,1,2,,,,,,,3,28,,,,1,,,10,,,,,,,,,,,,,,101
376071,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845991010097,4.7378438613514,land,inland,2025-09-04,TOMRA2025,1,,1,112.80,0.26,0.00,,3,46,2,1,3,2,9,1,4,2,1,,1,,1,1,,2,,1,,39,,15,1,,4,,,,,,52,,,,,,,,,,,1,,,,,,,,,,,,,,192
376072,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845988655039,4.7376278605353,land,inland,2025-09-04,TOMRA25,2,,2,80.00,0.00,0.00,,3,10,11,13,14,11,8,11,10,6,9,8,8,5,14,8,6,5,,,,2,,3,5,7,7,10,,2,,,5,10,,13,81,,,,,,,,,,,,,,,,,,,,,305
376402,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.845921292336,4.7375812325413,land,inland,2025-09-09,TOMRA25,6,,6,9.74,0.37,0.00,,1,8,,1,3,5,,1,9,,1,,,1,2,,,,,,,3,,,,,,,2,,,,1,,,,3,,,,,,,9,,,,,,,,,,,,,,50
376918,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.846525193192,4.7372476570308,land,inland,2025-09-18,Latinas,1,,1,8.12,0.60,0.00,,,17,,3,2,5,1,,134,1,1,7,,2,8,,,,,,,,,6,2,,3,,2,,,,8,,,1,37,,,,,,,4,,,,,,,,,,,,,,244
376919,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.846152899485,4.7377280999146,land,inland,2025-09-18,TOMRA2025,1,,1,45.57,1.33,0.00,,15,52,,4,5,6,,,23,2,8,9,6,2,1,3,,3,4,9,,10,,43,4,,3,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,213
381036,"Flemish Brabant, Belgium","Flanders, Belgium",Belgium,50.846447111393,4.7373767704012,land,inland,2025-09-23,Tomra,5,,5,11.53,0.21,0.00,,2,26,1,8,8,,,,1,,,,,,6,4,,,,1,,1,,,,,,,,,,,6,,,6,31,,,,,,,27,,,,,,,,,,,,,,128
